Node Number = 1528
Cell Number = 2900
     826     1126     1357       62      826
     827      678     1282       62      827
     828       62     1233      678      828
     829      359      445      318      829
     830      318      713      359      830
     831      445      843      318      831
     832      318      719      713      832
     833      600      729      574      833
     834      911     1108      830      834
     835      531      626       63      835
     836       63     1471      531      836
     837       82     1471       63      837
     838       63      626      114      838
     839     1090     1093      319      839
     840      429     1090      319      840
     841      319      652      429      841
     842      575     1122      636      842
     843      636      896      575      843
     844      896     1315      575      844
     845      738     1122      575      845
     846      575     1255      738      846
     847      575     1315     1255      847
     848      831     1429     1333      848
     849     1465     1486     1343      849
     850       64     1226     1121      850
     851      378      915       64      851
     852      915     1226       64      852
     853       64     1121      681      853
     854      870     1120      320      854
     855      820     1251      576      855
     856       65      840      530      856
     857      530     1493       65      857
     858      608      700       65      858
     859       65     1493      608      859
     860      104      840       65      860
     861       65      700      104      861
     862      321      965      570      862
     863      570      981      321      863
     864      641     1312      321      864
     865      321      981      641      865
     866      321     1237      965      866
     867      321     1312     1237      867
     868      577     1440     1348      868
     869      643     1286      577      869
     870     1432     1433      833      870
     871     1433     1442      833      871
     872      833     1442     1202      872
