Node Number = 1528
     278370.420451      451435.638549     278.2181
     258279.232733      500989.909078     271.5147
     308051.845653      469253.875304     278.3568
     277189.607414      488775.737144     216.5254
     288613.655434      460155.593650     371.8134
     250607.423405      459956.895247      19.6269
     277224.353884      531445.658882    1141.6217
     265314.520651      485417.813631     159.8590
     239772.260494      497243.129743    1453.6322
     308019.560283      454644.598542     371.3471
     249008.323044      451648.952451      13.8366
     245913.040462      469675.104762     179.7012
     281058.699959      451563.191182     438.7360
     302762.600171      468323.354198     369.2194
     315848.130163      456063.150588     221.2885
     288139.374682      529111.151171     355.8973
     265186.286376      450760.173622      18.2945
     292882.452076      499379.149764     496.7375
     254611.207003      477046.464180     136.4651
     252415.380791      509729.085321     278.3596
     317861.588327      470324.437251      13.0935
     269434.646045      520658.736711     268.8369
     239087.785820      529189.227289    1782.2644
     286480.609065      479267.712620     278.2573
     267195.415672      531475.570756    1348.2601
     244780.702312      515763.169264     884.5901
     282608.688664      481783.414319     161.8215
     262719.031865      452300.522338      35.6435
     271138.972152      492591.478987     109.8946
     273359.375099      455477.918507      83.0891
     305604.071319      488659.943931     300.6689
     262046.980717      450804.221884      40.1664
     245505.829844      494609.279790     899.1354
     243071.314202      513736.407618     993.2196
     259602.125182      512343.327319     212.1944
     264238.668228      450692.631668      24.5754
     269215.555912      483210.672828     175.8871
     309905.903355      459961.108678     335.1795
     288099.174913      492646.183453     393.8868
     264854.976259      508166.497314     244.4070
     288119.140202      449590.916404     608.3376
     311422.914330      465057.478066     298.7042
     304453.540709      473151.015867     325.9841
     268512.239543      451431.349596      28.5525
     282161.116294      508714.277072     329.4716
     265941.104010      450539.836561      23.9638
     309321.931451      524314.876945     441.9037
     255022.826666      461410.044774      14.1914
     309395.692541      528689.482650     466.3308
     309389.980761      519538.227982     381.7685
     270506.382307      481113.840246     160.5444
     249890.085802      506255.394566     606.6746
     254450.405536      508846.143390     227.4313
     262849.268283      450021.949413      39.2642
     240638.286617      527036.000721    1651.8622
     279930.445542      458062.902058     203.6530
     278229.946625      467373.164571     151.2508
     264934.885587      496483.262342     186.3182
     263478.221441      449652.383082      37.8115
     265897.128309      453540.166949      27.2279
     260120.920341      471616.626991      46.0875
     274319.580547      450773.901831     103.4650
     309517.411580      467189.917290     281.3152
     273348.461865      452243.776331      57.2197
     265154.677568      449875.739847      23.8030
     290259.392401      473767.557303     345.2771
     315785.557892      502824.345876     183.7404
     251325.311842      469095.394076      14.1358
     248277.217560      472129.449717     139.7488
     260203.698575      494519.225658     185.9736
     265792.461501      449801.747076      25.8027
     288093.250499      485518.135330     381.8397
     264108.558967      487656.820849     167.6064
     274541.579532      522712.031325     328.3117
     282206.985928      519282.450703     295.8691
     303380.458010      521975.542511     446.8120
     310933.853995      479404.519834     235.3212
     297758.056281      491056.096732     406.1674
     275097.178753      452247.061569     141.1153
     300886.925812      526147.632918     466.1420
     265496.568558      450011.855154      23.7404
     247143.586671      514738.694185     679.4053
     262801.606005      451002.754537      36.4740
     306070.012660      521986.575973     418.7488
     305428.734621      449547.737684     374.1766
     265549.428973      450304.504641      22.7059
     301895.945495      519853.987444     472.0798
     300058.669285      479808.225773     384.9305
     254254.000301      522851.017674     573.4210
     284333.033825      520530.042668     336.5534
     263417.351982      510255.192346     247.0274
     280213.434106      500488.082342     248.5532
     248645.698510      469597.855352      73.8989
     262571.608949      459179.284794      44.7264
     264757.015726      451058.518020      19.1698
     290049.557192      496471.694532     426.7291
     244533.066945      499081.368081    1073.0971
     288203.997802      469917.604748     360.4099
     279088.314492      523447.958622     287.7054
     248174.672898      507995.936347     641.6704
     307828.891711      449541.750513     342.2103
     262854.702124      514634.615497     230.7130
     265797.556722      449907.769574      25.4712
     282180.607824      531430.876466    1039.5013
     243987.511285      459281.301067     369.5641
     249466.030848      518336.329480     714.4691
     299511.987101      498400.774862     433.6039
     247593.354539      478396.367234     295.9483
     269305.911196      460694.890890      54.3674
     292074.508544      469819.603412     348.8873
     283904.219672      507009.501628     369.7481
     310928.846545      455001.659392     324.1431
     263968.517166      450437.155146      28.4915
     288163.547134      474051.590401     333.5017
     279613.014019      521443.387823     268.4914
     279639.109409      508520.569527     259.8174
     304261.004761      499809.690269     329.3557
     287565.476060      526801.301965     361.4090
     247196.041785      505745.190372     827.2390
     272906.607904      495724.715993     206.9749
     303041.318208      517860.822516     427.3299
     317911.891660      485023.036709      91.3887
     297563.923279      506616.760878     524.5332
     298732.022079      477515.860726     395.1063
     316920.497000      449772.020000     163.5548
     262518.839876      521030.708773     267.2451
     274289.425830      461560.602211     183.0084
     248942.774824      503895.098792     730.1828
     276963.985287      453328.820395     181.8434
     239570.485031      510808.425474    1265.8622
     268827.236917      517907.895518     240.5682
     237685.474405      506651.853016    1502.5242
     265550.189416      494184.396209     163.9697
     235617.085217      513725.071810    1601.5542
     313480.400011      519135.871245     316.8986
     261863.669420      473689.639713     120.0491
     244482.653390      505736.454811     997.3199
     240396.949783      477493.910795     764.2223
     299332.570571      519648.218517     514.7789
     267418.148128      450321.663640      32.5291
